;reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt
186;gp:AOqpTOGTpcTn8IzJzWTXRnZV32hFZYRFTVJIhuQySGAeaWziIUU_Ps5atiq-wEsP5Ccw8rQn_3wNW9Czk4CQ8g;Tamiris Cristina;https://play-lh.googleusercontent.com/-MGtfYRxjjQw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckC0tuy2KiMau7zSLZYZ9sJyMc2Gw/photo.jpg;Um dos melhores aplicativos de compra online gosto muitooooooooooo;5;0;10.154.2;2021-04-27 22:48:15;;
187;gp:AOqpTOGEYv4NuKGBsUljGqDngPYZPELmq2j78Vm5vCrkEm16J_Eqrey3QOtz_hrPgyB7EZGxuM3WKrac8Exkzg;Marivete Solda;https://play-lh.googleusercontent.com/-ENtbUEKpkZs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclKc-V7fmvaM2ADgW1fEH8YkDaN8g/photo.jpg;Amooo é muito bom ótimo compro só no mercado livre só o frete me desanima um pouco;5;0;10.154.2;2021-04-27 22:48:05;;
188;gp:AOqpTOFAmFytdN9lq0zrS8UuDPOIoOgV7AfzDSO1xsj0l55NLEMmHJup-BVgKt2ZpcC9zmhIeYBZWGCnyXGyPQ;Willian Barbosa De Souza Barbosa;https://play-lh.googleusercontent.com/--oY17frPuCw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclqQp9tNX42tarsqdgpr8oEGC_fwA/photo.jpg;🤙🏻🤙🏻🤙🏻;5;0;;2021-04-27 22:47:36;;
189;gp:AOqpTOHuyhFuUpYNFLmwiEMqQwb4T_LEwTdB0l85gqxE4OxYo5XJk6j4RQBs_n2JSHF9vpF2cT2hZ3M-Jl6qtg;Renato Silva;https://play-lh.googleusercontent.com/-0TMmFTMw_yY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWWBPrarcOrmB_p6It9uKjPKoORg/photo.jpg;Ótimo;5;0;10.154.2;2021-04-27 22:47:28;;
190;gp:AOqpTOHSS935GeXBEqT3prYAKcndAcL1J84KvzHq_uNZnHc0kIZPau5x0zx2759MqP2jxDYZWSMpCPIQ1DcN4g;ruver blandy;https://play-lh.googleusercontent.com/a-/AOh14GiHNruax-Y3Qx-NE_lQOGTyX16Xi0OH2S3yg55vNQ;A minha compra foi sem problemas !;5;0;10.154.2;2021-04-27 22:47:21;;
191;gp:AOqpTOGlisHGrzK60qNsjjbcira9tXcJcGXeTDzpeHcd3rBfKfJLU6uBW0_b6f91xhlWYpwAIKZ0ePsx2fFwng;La Diabla;https://play-lh.googleusercontent.com/a-/AOh14GjqP28WyexKsvg0g5lddiwn0kDb5c8YzlllemchEg;Simplesmente amo amo amo muito!!! Melhor site de compras!!;5;0;10.154.2;2021-04-27 22:46:41;;
192;gp:AOqpTOG1QUOxGqpEpqTBJ7cMgPoto2YaDHlMvdaZ7xSjJciwbneqBlAjI0QlmGT4aB7XndqJv0nsdTv0ZugSQA;Graciano Arcanjo Barbosa;https://play-lh.googleusercontent.com/-Xk4vjTHLE10/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_hEMKqWV8VNNsku1FawEUyJXCLg/photo.jpg;Muito otimo;5;0;;2021-04-27 22:46:30;;
193;gp:AOqpTOFha-mU9HANAscIdlj8K_rrlNJkeWiHlD8vHwR_waKS9VmODd6I5b8KrwxraryR20Usu993jBrh_OhU-w;PROFESSOR GULLYVER;https://play-lh.googleusercontent.com/a-/AOh14GharWhY3QgBhnrQIf3ZUDBgxYtXtB6fJqNZfnnkgA;Melhor plataforma de negócios ... Idôneo, justo e transparente. Estou muito satisfeito em utilizar o ML.;5;0;10.154.2;2021-04-27 22:45:10;;
194;gp:AOqpTOEa2VRr0mKHM1XxHuauLt_9TGxc4eHVYlj_g5tfXmpws1fS_m6J356cvgyXKHVSIQs2wPDrTqzN2WC37g;Francisco Simão;https://play-lh.googleusercontent.com/a-/AOh14Gj-5oska9CwTdOUN3Pyezyo5fXfO1cC1vaJDlig8QE;Bom.;5;0;10.154.2;2021-04-27 22:45:02;;
195;gp:AOqpTOGfQM6l-KpfE1NRVrM2hdoJRZ2B4OMEEwfuIi6jWWg6WOL7fCtog0HEeSOTc9r-HVud5DKoUbJdAn2A_A;WESLLEY HENRIQUE;https://play-lh.googleusercontent.com/a-/AOh14GiIhtX6uVt3YV6PstJOD6JPYo1LncH6jXc9XnuTGg;Top demais o melhor app de compra;5;0;10.154.2;2021-04-27 22:44:19;;
196;gp:AOqpTOEkBozKakF7lIGX9stg4gcQv6Yu9KrzXYSQ1izZU8PN61qRlUJHRYRCNbsYcKFGJxcHkG7_3c_Ut4zb8Q;Vana Arantes;https://play-lh.googleusercontent.com/-xZgeXtrMJxg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclYLWzYZQ_UU1O5ulG7s-tIP1HAOw/photo.jpg;Tentei comprar o site disse que minha compra foi realizada com sucesso e não me d u sujestão para vê o que comprei;1;0;;2021-04-27 22:43:20;;
197;gp:AOqpTOHigvGecpAM4dVMenEy-H5zEsigu0pwUVDQ9fIhNsdE1rre98C8Ehr3bFzSgeK1QzK7ppsZgHieglui5A;Emerson Junio;https://play-lh.googleusercontent.com/-0damq2Y0n-E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckx3ULR9UfQVttEPccIRqpLZRxbXg/photo.jpg;Muito ótimo, aplicativo excelente;5;0;10.154.2;2021-04-27 22:43:05;;
198;gp:AOqpTOG7Au848src6LE3Qv3Sxi8_TmQYCW7djq-QZ7CGwvmLSER-5VUDE_JraFL4f2xXmyNZ5HWOQmWjPDQrSg;Emanuel Paiva;https://play-lh.googleusercontent.com/-VvA24vKwKxU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDXvG-pfXHoVc-a2iVV7tizqdrWQ/photo.jpg;Excelente app mercadorias com preços bom entrega rápida e confiável obrigado por tudo!!;5;0;10.156.2;2021-04-27 22:41:54;;
199;gp:AOqpTOHTQseHc0nMz9G6L5UOjVuJuNl1BUOWFG03bIH9n8F4IbGr8-Az-qGR95X1U0_n7U_206wW4qHF3ylO1w;Juliana Cruz;https://play-lh.googleusercontent.com/-31qcHL6dR4U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJsVE4Kyo-6rasKJFegIoovHfTvw/photo.jpg;Muito bom. Gostei;5;0;10.154.2;2021-04-27 22:41:29;;
